PERIOD	VALUE
2016-07-25	-0.00873481680642095
2016-07-26	-0.007288825365083282
2016-07-27	-0.004705653683562572
2016-07-28	-0.0038938064297324992
2016-07-29	-0.008747971015485745
2016-07-30	-0.0028225425511569924
2016-07-31	-0.0022347097412194344
2016-08-01	-0.008675941309477173
2016-08-02	-0.005294534912746687
2016-08-03	-0.005495116322030327
2016-08-04	-0.003958101117222251
2016-08-05	-0.003867043866483122
2016-08-06	-0.0055772527512640835
2016-08-07	-0.006976617479108174
2016-08-08	-0.005481972490096243
2016-08-09	-0.00411770043081755
2016-08-10	-0.011449410955654493
2016-08-11	-0.0026087768421143576
2016-08-12	-0.006442070602336966
2016-08-13	-0.011287714470323437
2016-08-14	-0.0065398190720985655
2016-08-15	-0.006202442706587777
2016-08-16	-0.007496295952002768
2016-08-17	-0.0011983719031637696
2016-08-18	-0.013574276194335724
2016-08-19	-0.005959602259388089
2016-08-20	-0.005658843926936108
2016-08-21	-0.008013550531638255
2016-08-22	-0.009253075924506249
2016-08-23	-0.004839929997729933
2016-08-24	-0.0077350114992673635
2016-08-25	-0.003284628875682538
2016-08-26	-0.0025269574081970697
2016-08-27	-0.009386785640105713
2016-08-28	-0.004103152386849496
2016-08-29	-0.006532245864683872
2016-08-30	-0.006928717737303913
2016-08-31	-0.007161775592280484
2016-09-01	-0.0038773766189704184
2016-09-02	-0.004359605196196159
2016-09-03	-0.012896908794098369
2016-09-04	-0.007899015434896989
2016-09-05	-0.010969380107621107
2016-09-06	-0.003748131590024628
2016-09-07	-0.004948629966305476
2016-09-08	-0.006639116944406054
2016-09-09	-0.009511249865475704
2016-09-10	-0.004817333081113803
2016-09-11	-0.010363686281737741
2016-09-12	-0.01004061276408294
2016-09-13	0.001539403026466879
2016-09-14	-0.0042611744340178
2016-09-15	-0.0022262692049598992
2016-09-16	-0.006376079428058887
2016-09-17	-0.009457645998387984
2016-09-18	-0.007379479346644444
2016-09-19	-0.0051804621649353955
2016-09-20	-0.004654230761561906
2016-09-21	-0.005460837197948168
2016-09-22	-0.011382572350593714
2016-09-23	-0.008299139595398478
2016-09-24	-0.015788677304603496
2016-09-25	-0.009307348024043108
2016-09-26	-0.002397351006542217
2016-09-27	-0.006842716892861533
2016-09-28	-0.011359883430698506
2016-09-29	-0.0075930618749613515
2016-09-30	-0.010680527355070163
2016-10-01	-0.004912715802316975
2016-10-02	-0.0086120147620255
2016-10-03	-0.0015675373438320261
2016-10-04	-0.010034342216957648
2016-10-05	-0.009306590220558617
2016-10-06	-0.002946941058405095
2016-10-07	-0.011744985234264593
2016-10-08	-0.00861131622409994
2016-10-09	-0.01026770585148118
2016-10-10	-0.007389489129295171
2016-10-11	-0.005694749467476834
2016-10-12	-0.004788616138035717
2016-10-13	-0.008121500919643712
2016-10-14	-0.008272677685188704
2016-10-15	-0.009508230625759298
2016-10-16	-0.013883044176430659
2016-10-17	-0.005130550491293684
2016-10-18	-0.000567051252302081
2016-10-19	-0.01022781282360341
2016-10-20	-0.007713995130437204
2016-10-21	-0.008150335336750997
2016-10-22	-0.007922583483608109
2016-10-23	-0.004385494087363467
2016-10-24	-0.0044322236210783544
2016-10-25	-0.009446625187859742
2016-10-26	-0.00505936551718425
2016-10-27	-0.008267250241894022
2016-10-28	-0.01484500489866769
2016-10-29	-0.012473412678993864
2016-10-30	-0.010911901437347757
2016-10-31	-0.013852310954660732
2016-11-01	-0.016874047656037214
2016-11-02	-0.009715614039539883
2016-11-03	-0.009336019393861264
2016-11-04	-0.010354935857556286
2016-11-05	-0.017097011957530883
2016-11-06	-0.011757627158779621
2016-11-07	-0.006578420431939583
2016-11-08	-0.0088208824266693
2016-11-09	0.009626834329613351
2016-11-10	-0.009394727318360593
2016-11-11	-0.009350532366301373
2016-11-12	-0.009120686317749482
2016-11-13	-0.01153381199995343
2016-11-14	-0.014852146197765148
2016-11-15	-0.003637675596705678
2016-11-16	-0.008286886112765401
2016-11-17	-0.010320753154574841
2016-11-18	-0.010117920347620699
2016-11-19	-0.014048241581881601
2016-11-20	-0.014357277775973204
2016-11-21	-0.008453525861702865
2016-11-22	-0.008204476598822716
2016-11-23	-0.007638498609275152
2016-11-24	-0.006812868656242574
2016-11-25	-0.008098249326920076
2016-11-26	-0.008244167776214284
2016-11-27	-0.008386260131385423
2016-11-28	-0.005877701108692859
2016-11-29	-0.006519130450329105
2016-11-30	-0.0016513201309793502
2016-12-01	-0.005915801797976683
2016-12-02	-0.010735114912805294
2016-12-03	-0.006792800761454748
2016-12-04	-0.0006505428093688398
2016-12-05	-0.0075321484903544955
2016-12-06	-0.010600863924586798
2016-12-07	-0.013133567719564199
2016-12-08	-0.011369438698616452
2016-12-09	-0.007940739364829086
2016-12-10	-0.015868152185507037
2016-12-11	-0.012335553962684792
2016-12-12	-0.0124272027015975
2016-12-13	-0.009306016864330927
2016-12-14	-0.008393180023351848
2016-12-15	-0.011543576191503035
2016-12-16	-0.016099569177746645
2016-12-17	-0.010814331750793132
2016-12-18	-0.019556901210457722
2016-12-19	-0.006336697425859933
2016-12-20	-0.012721470025636727
2016-12-21	-0.008589479110913359
2016-12-22	0.0014704755548918397
2016-12-23	-0.009824516539362754
2016-12-24	-0.007445690472730471
2016-12-25	-0.012803731724304573
2016-12-26	-0.015107991778285146
2016-12-27	-0.011694059438828175
2016-12-28	-0.012538930317784608
2016-12-29	-0.012491340299152276
2016-12-30	-0.013305701131281517
2016-12-31	-0.0113097750165774
2017-01-01	-0.006138327588581495
2017-01-02	-0.0033298732799105085
2017-01-03	-0.004376519251729133
2017-01-04	-0.001997920191917857
2017-01-05	-0.008601635090530094
2017-01-06	-0.008911127591126194
2017-01-07	-0.00822875035148618
2017-01-08	-0.010421821373070517
2017-01-09	-0.008935350501662095
2017-01-10	-0.008943385015395808
2017-01-11	-0.0018253957182195885
2017-01-12	-0.005104625847959135
2017-01-13	-0.007188582384924008
2017-01-14	-0.008003382747116261
2017-01-15	-0.007171507114386633
2017-01-16	-0.009323506602727932
2017-01-17	-0.008518960248305174
2017-01-18	-0.007954325116529201
2017-01-19	-0.002948789206300928
2017-01-20	-0.00967891873034285
2017-01-21	-0.01033449908404925
2017-01-22	-0.011153476146067168
2017-01-23	-0.0021144391687743236
2017-01-24	-0.003899167560109537
2017-01-25	-0.010412223920637453
2017-01-26	-0.0052007820652699155
2017-01-27	-0.013285722569382222
2017-01-28	-0.005862719678802877
2017-01-29	-0.0074134537647579934
2017-01-30	-0.004486853084863671
2017-01-31	-0.008913361126488259
2017-02-01	-0.0041867178844276765
2017-02-02	-0.00930375091335775
2017-02-03	-0.006996938759692428
2017-02-04	-0.0043812232957435165
2017-02-05	-0.007978624261155934
2017-02-06	-0.001028075577931914
2017-02-07	-0.0017905698535916892
2017-02-08	-0.007544304715164207
2017-02-09	-0.00567716367401172
2017-02-10	-0.014663855347790453
2017-02-11	-0.01002571770440916
2017-02-12	-0.007092787787618446
2017-02-13	-0.012785091541642687
2017-02-14	-0.008171577228110391
2017-02-15	-0.008699386970530465
2017-02-16	-0.008308255613069068
2017-02-17	-0.00649412545970636
2017-02-18	-0.016912766472055307
2017-02-19	-0.0058261112250511116
2017-02-20	-0.009710934740808266
2017-02-21	-0.011412495629106817
2017-02-22	-0.011423180192332252
2017-02-23	-0.006004258460138384
2017-02-24	-0.016400066172138572
2017-02-25	-0.008438949881258956
2017-02-26	-0.00506319575153337
2017-02-27	-0.0026074960962162996
2017-02-28	-0.005536680962829207
2017-03-01	-0.006563118874681209
2017-03-02	-0.004205098160286927
2017-03-03	-0.008982114705439512
2017-03-04	-0.005962498628459559
2017-03-05	-0.005747898513201649
2017-03-06	-0.001343557970570619
2017-03-07	-0.008213172019017431
2017-03-08	-0.005451585736445913
2017-03-09	-0.010545519594213057
2017-03-10	-0.0023148583942670664
2017-03-11	-0.009263643043610575
2017-03-12	-0.010484847931147553
2017-03-13	-0.008080292148086962
2017-03-14	-0.008818466439508107
2017-03-15	-0.0030827578288097762
2017-03-16	-0.011395268685291546
2017-03-17	-0.01730449029973964
2017-03-18	-0.0020335957929259324
2017-03-19	-0.004677719134880576
2017-03-20	-0.0072720546114358325
